FeatureCode,DateCode,Measurement,Units,Value,EnergyType,EnergyConsumingSector
S12000021,2017,Count,GWh,779.339,Petroleum Products,All
S12000021,2012,Count,GWh,1.044,Petroleum Products,Commercial
S12000021,2019,Count,GWh,24.902,Bioenergy & Wastes,Road Transport
S12000021,2015,Count,GWh,2.498,Petroleum Products,Commercial
S12000021,2014,Count,GWh,1.299,Petroleum Products,Commercial
S12000021,2011,Count,GWh,1.272,Petroleum Products,Commercial
S12000021,2016,Count,GWh,110.529,Petroleum Products,Industrial
S12000021,2009,Count,GWh,1.16,Petroleum Products,Commercial
S12000021,2019,Count,GWh,39.962,Bioenergy & Wastes,Domestic
S12000021,2017,Count,GWh,0.108,Coal,Commercial
S12000021,2009,Count,GWh,1422.11,Bioenergy & Wastes,All
S12000021,2014,Count,GWh,759.112,Petroleum Products,All
S12000021,2005,Count,GWh,262.844,Coal,Industrial
S12000021,2010,Count,GWh,1773.869,Bioenergy & Wastes,All
S12000021,2005,Count,GWh,163.364,Bioenergy & Wastes,All
S12000021,2005,Count,GWh,1.071,Coal,Public Sector
S12000021,2012,Count,GWh,41.496,Petroleum Products,Domestic
S12000021,2008,Count,GWh,615.394,Petroleum Products,Road Transport
S12000021,2015,Count,GWh,773.991,Petroleum Products,All
S12000021,2015,Count,GWh,2.723,Coal,Industrial
S12000021,2007,Count,GWh,837.721,Electricity,All
S12000021,2006,Count,GWh,1.919,Petroleum Products,Commercial
S12000021,2008,Count,GWh,1.676,Petroleum Products,Commercial
S12000021,2011,Count,GWh,0.252,Coal,Commercial
S12000021,2008,Count,GWh,149.411,Petroleum Products,Industrial
S12000021,2011,Count,GWh,1394.025,Bioenergy & Wastes,Industrial
S12000021,2010,Count,GWh,507.281,Electricity,Industrial & Commercial
S12000021,2014,Count,GWh,262.703,Electricity,Domestic
S12000021,2010,Count,GWh,1.068,Coal,Public Sector
S12000021,2016,Count,GWh,0.147,Coal,Public Sector
S12000021,2012,Count,GWh,0.975,Coal,Public Sector
S12000021,2016,Count,GWh,3624.047,All,Industrial & Commercial
S12000021,2018,Count,GWh,38.72,Bioenergy & Wastes,Domestic
S12000021,2008,Count,GWh,12.947,Bioenergy & Wastes,Road Transport
S12000021,2008,Count,GWh,3025.737,All,Industrial & Commercial
S12000021,2013,Count,GWh,30.887,Bioenergy & Wastes,Domestic
S12000021,2010,Count,GWh,1383.859,Bioenergy & Wastes,Industrial
S12000021,2011,Count,GWh,271.534,Electricity,Domestic
S12000021,2014,Count,GWh,0.2,Coal,Commercial
S12000021,2013,Count,GWh,0.223,Coal,Commercial
S12000021,2007,Count,GWh,620.122,Petroleum Products,Road Transport
S12000021,2015,Count,GWh,0.213,Coal,Commercial
S12000021,2016,Count,GWh,2.025,Petroleum Products,Commercial
S12000021,2015,Count,GWh,3581.413,All,Industrial & Commercial
S12000021,2007,Count,GWh,6.689,Petroleum Products,Rail
S12000021,2017,Count,GWh,35.482,Bioenergy & Wastes,Domestic
S12000021,2012,Count,GWh,264.675,Electricity,Domestic
S12000021,2018,Count,GWh,0,Coal,Agriculture
S12000021,2018,Count,GWh,766.385,Gas,Domestic
S12000021,2016,Count,GWh,248.214,Electricity,Domestic
S12000021,2016,Count,GWh,0,Coal,Agriculture
S12000021,2016,Count,GWh,0.197,Coal,Commercial
S12000021,2009,Count,GWh,15.884,Bioenergy & Wastes,Road Transport
S12000021,2005,Count,GWh,302.775,Electricity,Domestic
S12000021,2018,Count,GWh,235.793,Electricity,Domestic
S12000021,2017,Count,GWh,245.326,Electricity,Domestic
S12000021,2017,Count,GWh,0,Coal,Agriculture
S12000021,2013,Count,GWh,1.07,Coal,Public Sector
S12000021,2014,Count,GWh,1227.617,Bioenergy & Wastes,Industrial
S12000021,2016,Count,GWh,820.993,Bioenergy & Wastes,Industrial
S12000021,2019,Count,GWh,711.945,Gas,Commercial
S12000021,2007,Count,GWh,944.3,Gas,Commercial
S12000021,2012,Count,GWh,0.199,Coal,Commercial
S12000021,2009,Count,GWh,1109.052,Bioenergy & Wastes,Industrial
S12000021,2019,Count,GWh,116.767,Petroleum Products,Industrial
S12000021,2015,Count,GWh,682.616,Bioenergy & Wastes,Industrial
S12000021,2017,Count,GWh,2.176,Petroleum Products,Commercial
S12000021,2007,Count,GWh,132.926,Bioenergy & Wastes,Industrial
S12000021,2017,Count,GWh,0.246,Manufactured Fuels,Industrial
S12000021,2019,Count,GWh,3468.504,All,Industrial & Commercial
S12000021,2009,Count,GWh,533.006,Electricity,Industrial & Commercial
S12000021,2012,Count,GWh,1383.454,Bioenergy & Wastes,Industrial
S12000021,2013,Count,GWh,1.144,Petroleum Products,Commercial
S12000021,2013,Count,GWh,3477.407,All,Industrial & Commercial
S12000021,2005,Count,GWh,904.021,Gas,Commercial
S12000021,2005,Count,GWh,197.595,Petroleum Products,Industrial
S12000021,2009,Count,GWh,738.834,Gas,Commercial
S12000021,2011,Count,GWh,1.089,Coal,Public Sector
S12000021,2008,Count,GWh,130.615,Bioenergy & Wastes,Industrial
S12000021,2015,Count,GWh,260.398,Electricity,Domestic
S12000021,2011,Count,GWh,20.63,Bioenergy & Wastes,Domestic
S12000021,2019,Count,GWh,1098.366,All,Domestic
S12000021,2010,Count,GWh,4.443,Manufactured Fuels,Domestic
S12000021,2006,Count,GWh,882.64,Gas,Commercial
S12000023,2011,Count,GWh,31.118,Coal,All
S12000023,2015,Count,GWh,15.279,Coal,Domestic
S12000023,2006,Count,GWh,15.504,Coal,Domestic
S12000023,2008,Count,GWh,8.053,Bioenergy & Wastes,Domestic
S12000023,2015,Count,GWh,76.981,Petroleum Products,Domestic
S12000023,2018,Count,GWh,55.886,Petroleum Products,Industrial
S12000023,2007,Count,GWh,6.786,Bioenergy & Wastes,Domestic
S12000023,2009,Count,GWh,8.773,Bioenergy & Wastes,Domestic
S12000023,2013,Count,GWh,17.77,Coal,Domestic
S12000023,2018,Count,GWh,2.658,Petroleum Products,Public Sector
S12000023,2018,Count,GWh,14.328,Coal,Domestic
S12000023,2019,Count,GWh,0,Petroleum Products,Rail
S12000023,2015,Count,GWh,0,Petroleum Products,Rail
S12000023,2015,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2012,Count,GWh,29.597,Coal,All
S12000023,2009,Count,GWh,0,Petroleum Products,Rail
S12000023,2016,Count,GWh,52.423,Petroleum Products,Industrial
S12000023,2013,Count,GWh,83.983,Petroleum Products,Domestic
S12000023,2007,Count,GWh,8.233,Manufactured Fuels,All
S12000023,2019,Count,GWh,19.035,Bioenergy & Wastes,Domestic
S12000023,2017,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2006,Count,GWh,0,Petroleum Products,Rail
S12000023,2014,Count,GWh,547.944,All,All
S12000023,2006,Count,GWh,6.693,Bioenergy & Wastes,Domestic
S12000023,2016,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2013,Count,GWh,540.558,All,All
S12000023,2014,Count,GWh,15.177,Coal,Domestic
S12000023,2014,Count,GWh,0,Petroleum Products,Rail
S12000023,2012,Count,GWh,12.497,Bioenergy & Wastes,Domestic
S12000023,2018,Count,GWh,76.912,Petroleum Products,Domestic
S12000023,2014,Count,GWh,76.496,Petroleum Products,Domestic
S12000023,2007,Count,GWh,94.146,Petroleum Products,Domestic
S12000023,2008,Count,GWh,0,Petroleum Products,Rail
S12000023,2007,Count,GWh,0.069,Bioenergy & Wastes,Commercial
S12000023,2019,Count,GWh,76.372,Petroleum Products,Domestic
S12000023,2019,Count,GWh,196.212,All,Domestic
S12000023,2005,Count,GWh,17.222,Coal,Domestic
S12000023,2019,Count,GWh,0,Coal,Rail
S12000023,2015,Count,GWh,549.136,All,All
S12000023,2018,Count,GWh,57.846,Electricity,Industrial & Commercial
S12000023,2014,Count,GWh,97.555,Petroleum Products,Road Transport
S12000023,2013,Count,GWh,14.712,Bioenergy & Wastes,Domestic
S12000023,2010,Count,GWh,105.854,Petroleum Products,Domestic
S12000023,2008,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2019,Count,GWh,31.154,Bioenergy & Wastes,All
S12000023,2010,Count,GWh,30.79,Coal,All
S12000023,2016,Count,GWh,0,Petroleum Products,Rail
S12000023,2013,Count,GWh,9.656,Manufactured Fuels,All
S12000023,2007,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2008,Count,GWh,239.286,All,Industrial & Commercial
S12000023,2009,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2015,Count,GWh,15.788,Bioenergy & Wastes,Domestic
S12000023,2007,Count,GWh,67.763,Petroleum Products,Industrial
S12000023,2015,Count,GWh,54.753,Petroleum Products,Industrial
S12000023,2017,Count,GWh,73.02,Petroleum Products,Domestic
S12000023,2010,Count,GWh,2.1,Petroleum Products,Public Sector
S12000023,2019,Count,GWh,100.626,Petroleum Products,Road Transport
S12000023,2016,Count,GWh,15.161,Coal,Domestic
S12000023,2005,Count,GWh,0,Petroleum Products,Rail
S12000023,2012,Count,GWh,81.056,Petroleum Products,Domestic
S12000023,2016,Count,GWh,77.334,Petroleum Products,Domestic
S12000023,2005,Count,GWh,6.408,Bioenergy & Wastes,Domestic
S12000023,2011,Count,GWh,0,Gas,Commercial
S12000023,2017,Count,GWh,0,Petroleum Products,Rail
S12000023,2019,Count,GWh,3.282,Bioenergy & Wastes,Commercial
S12000023,2007,Count,GWh,0,Petroleum Products,Rail
S12000023,2011,Count,GWh,81.833,Petroleum Products,Domestic
S12000023,2018,Count,GWh,257.314,All,Industrial & Commercial
S12000023,2012,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2018,Count,GWh,0,Petroleum Products,Rail
S12000023,2014,Count,GWh,1.497,Petroleum Products,Public Sector
S12000023,2017,Count,GWh,53.065,Petroleum Products,Industrial
S12000023,2009,Count,GWh,29.435,Coal,All
S12000023,2016,Count,GWh,248.329,All,Industrial & Commercial
S12000023,2010,Count,GWh,11.311,Bioenergy & Wastes,Domestic
S12000023,2006,Count,GWh,0.442,Bioenergy & Wastes,Road Transport
S12000023,2015,Count,GWh,100.653,Petroleum Products,Road Transport
S12000023,2013,Count,GWh,0.107,Bioenergy & Wastes,Commercial
S12000023,2006,Count,GWh,0,Gas,Industrial
S12000023,2009,Count,GWh,0,Coal,Rail
S12000023,2019,Count,GWh,13.611,Coal,Domestic
S12000023,2008,Count,GWh,0,Gas,Industrial
S12000023,2011,Count,GWh,8.479,Manufactured Fuels,All
S12000023,2018,Count,GWh,3.028,Coal,Industrial
S12000023,2014,Count,GWh,8.275,Manufactured Fuels,All
S12000023,2009,Count,GWh,95.422,Petroleum Products,Road Transport
S12000023,2012,Count,GWh,0.129,Bioenergy & Wastes,Commercial
S12000023,2005,Count,GWh,6.391,Coal,Public Sector
S12000023,2011,Count,GWh,0.148,Bioenergy & Wastes,Commercial
S12000023,2010,Count,GWh,9.642,Manufactured Fuels,All
S12000023,2018,Count,GWh,7.903,Manufactured Fuels,Domestic
S12000023,2017,Count,GWh,7.91,Manufactured Fuels,All
S12000023,2006,Count,GWh,9.116,Manufactured Fuels,All
S12000023,2016,Count,GWh,7.58,Manufactured Fuels,All
S12000023,2009,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000023,2012,Count,GWh,0.533,Bioenergy & Wastes,Industrial
S12000023,2017,Count,GWh,2.694,Bioenergy & Wastes,Industrial
S12000023,2018,Count,GWh,3.834,Bioenergy & Wastes,Industrial
S12000023,2018,Count,GWh,7.903,Manufactured Fuels,All
S12000023,2005,Count,GWh,9.487,Manufactured Fuels,All
S12000023,2012,Count,GWh,58.805,Electricity,Industrial & Commercial
S12000023,2005,Count,GWh,89.139,Petroleum Products,Road Transport
S12000023,2015,Count,GWh,7.584,Manufactured Fuels,All
S12000023,2008,Count,GWh,9.951,Manufactured Fuels,All
S12000023,2005,Count,GWh,0,Coal,Rail
S12000023,2010,Count,GWh,0.031,Bioenergy & Wastes,Industrial
S12000023,2009,Count,GWh,8.476,Manufactured Fuels,All
S12000023,2018,Count,GWh,0,Gas,All
S12000023,2017,Count,GWh,0,Gas,All
S12000023,2013,Count,GWh,0,Gas,All
S12000023,2007,Count,GWh,0,Gas,All
S12000023,2005,Count,GWh,0,Gas,All
S12000023,2007,Count,GWh,263.165,All,Industrial & Commercial
S12000023,2006,Count,GWh,268.327,All,Industrial & Commercial
S12000023,2008,Count,GWh,54.254,Electricity,Industrial & Commercial
S12000023,2014,Count,GWh,0,Gas,All
S12000023,2015,Count,GWh,0,Gas,All
S12000023,2008,Count,GWh,0,Gas,Commercial
S12000023,2016,Count,GWh,0,Gas,All
S12000023,2010,Count,GWh,0,Gas,All
S12000023,2008,Count,GWh,0,Gas,All
S12000023,2009,Count,GWh,0,Gas,All
S12000023,2015,Count,GWh,2.591,Bioenergy & Wastes,Road Transport
S12000023,2008,Count,GWh,0,Coal,Rail
S12000023,2007,Count,GWh,149.585,Electricity,All
S12000023,2005,Count,GWh,219.377,All,Domestic
S12000023,2009,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000023,2015,Count,GWh,7.584,Manufactured Fuels,Domestic
S12000023,2008,Count,GWh,138.257,Electricity,All
S12000023,2007,Count,GWh,212.382,All,Domestic
S12000023,2014,Count,GWh,251.213,All,Industrial & Commercial
S12000023,2019,Count,GWh,1.127,Coal,Public Sector
S12000023,2018,Count,GWh,79.804,Electricity,Domestic
S12000023,2006,Count,GWh,0,Gas,All
S12000023,2009,Count,GWh,233.24,All,Industrial & Commercial
S12000023,2014,Count,GWh,195.943,All,Domestic
S12000023,2010,Count,GWh,249.635,All,Industrial & Commercial
S12000023,2019,Count,GWh,17.302,Coal,All
S12000023,2006,Count,GWh,143.91,Electricity,All
S12000023,2017,Count,GWh,2.684,Bioenergy & Wastes,Road Transport
S12000023,2019,Count,GWh,6.887,Manufactured Fuels,Domestic
S12000023,2019,Count,GWh,59.978,Electricity,Industrial & Commercial
S12000023,2011,Count,GWh,0.057,Coal,Agriculture
S12000023,2014,Count,GWh,0,Gas,Domestic
S12000023,2010,Count,GWh,0,Coal,Rail
S12000023,2010,Count,GWh,94.782,Petroleum Products,Road Transport
S12000023,2009,Count,GWh,53.761,Petroleum Products,Industrial
S12000023,2015,Count,GWh,1.158,Bioenergy & Wastes,Industrial
S12000023,2011,Count,GWh,0,Coal,Rail
S12000023,2010,Count,GWh,149.09,Electricity,All
S12000023,2008,Count,GWh,57.613,Petroleum Products,Industrial
S12000023,2009,Count,GWh,211.941,All,Domestic
S12000023,2017,Count,GWh,0,Coal,Agriculture
S12000023,2010,Count,GWh,4.442,Coal,Industrial
S12000023,2015,Count,GWh,20.941,Bioenergy & Wastes,All
S12000023,2005,Count,GWh,0.326,Coal,Agriculture
S12000023,2015,Count,GWh,0,Coal,Agriculture
S12000023,2011,Count,GWh,4.747,Coal,Industrial
S12000023,2016,Count,GWh,0,Coal,Agriculture
S12000023,2016,Count,GWh,54.068,Electricity,Industrial & Commercial
S12000023,2017,Count,GWh,2.362,Petroleum Products,Public Sector
S12000023,2012,Count,GWh,0,Petroleum Products,Rail
S12000023,2013,Count,GWh,46.912,Petroleum Products,Industrial
S12000023,2010,Count,GWh,56.123,Petroleum Products,Industrial
S12000023,2018,Count,GWh,3.703,Bioenergy & Wastes,Road Transport
S12000023,2012,Count,GWh,0,Coal,Rail
S12000023,2007,Count,GWh,96.465,Petroleum Products,Road Transport
S12000023,2011,Count,GWh,0.696,Bioenergy & Wastes,Industrial
S12000023,2009,Count,GWh,133.56,Electricity,All
S12000023,2015,Count,GWh,120.773,Petroleum Products,Agriculture
S12000023,2017,Count,GWh,4.498,Coal,Industrial
S12000023,2012,Count,GWh,0,Gas,All
S12000023,2019,Count,GWh,6.887,Manufactured Fuels,All
S12000023,2011,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2011,Count,GWh,0,Gas,All
S12000023,2012,Count,GWh,0,Gas,Industrial
S12000023,2010,Count,GWh,0,Manufactured Fuels,Industrial
S12000023,2007,Count,GWh,0,Coal,Rail
S12000023,2012,Count,GWh,8.153,Manufactured Fuels,All
S12000023,2014,Count,GWh,53.949,Petroleum Products,Industrial
S12000023,2013,Count,GWh,0.347,Bioenergy & Wastes,Industrial
S12000023,2016,Count,GWh,4.779,Coal,Industrial
S12000023,2013,Count,GWh,0.198,Manufactured Fuels,Industrial
S12000023,2014,Count,GWh,0.211,Manufactured Fuels,Industrial
S12000023,2008,Count,GWh,96.286,Petroleum Products,Road Transport
S12000023,2010,Count,GWh,0,Gas,Industrial
S12000023,2011,Count,GWh,0,Gas,Industrial
S12000023,2010,Count,GWh,9.642,Manufactured Fuels,Domestic
S12000023,2007,Count,GWh,0.872,Bioenergy & Wastes,Road Transport
S12000023,2013,Count,GWh,5.569,Coal,Industrial
S12000023,2016,Count,GWh,1.741,Bioenergy & Wastes,Industrial
S12000023,2014,Count,GWh,1.419,Bioenergy & Wastes,Industrial
S12000023,2015,Count,GWh,3.641,Coal,Industrial
S12000023,2014,Count,GWh,5.879,Coal,Industrial
S12000023,2008,Count,GWh,217.761,All,Domestic
S12000023,2009,Count,GWh,0,Gas,Industrial
S12000023,2005,Count,GWh,138.106,Electricity,All
S12000023,2018,Count,GWh,125.942,Petroleum Products,Agriculture
S12000023,2005,Count,GWh,53.591,Electricity,Industrial & Commercial
S12000023,2019,Count,GWh,140.287,Electricity,All
S12000023,2013,Count,GWh,342.805,Petroleum Products,All
S12000023,2017,Count,GWh,364.233,Petroleum Products,All
S12000023,2009,Count,GWh,52.591,Electricity,Industrial & Commercial
S12000023,2012,Count,GWh,2.368,Bioenergy & Wastes,Road Transport
S12000023,2006,Count,GWh,0.188,Bioenergy & Wastes,Commercial
S12000023,2013,Count,GWh,205.68,All,Domestic
S12000023,2007,Count,GWh,5.753,Coal,Public Sector
S12000023,2012,Count,GWh,203.417,All,Domestic
S12000023,2018,Count,GWh,368.18,Petroleum Products,All
S12000023,2017,Count,GWh,20.817,Coal,All
S12000023,2015,Count,GWh,197.374,All,Domestic
S12000023,2006,Count,GWh,5.756,Coal,Public Sector
S12000023,2006,Count,GWh,68.67,Petroleum Products,Industrial
S12000023,2011,Count,GWh,247.208,All,Industrial & Commercial
S12000023,2015,Count,GWh,0.875,Coal,Public Sector
S12000023,2013,Count,GWh,6.458,Coal,Public Sector
S12000023,2014,Count,GWh,6.769,Coal,Public Sector
S12000023,2018,Count,GWh,1.346,Coal,Public Sector
S12000023,2013,Count,GWh,114.909,Petroleum Products,Agriculture
S12000023,2016,Count,GWh,0.884,Coal,Public Sector
S12000023,2012,Count,GWh,116.288,Petroleum Products,Agriculture
S12000023,2015,Count,GWh,358.783,Petroleum Products,All
S12000023,2016,Count,GWh,366.453,Petroleum Products,All
S12000023,2008,Count,GWh,2.151,Bioenergy & Wastes,Road Transport
S12000023,2014,Count,GWh,348.406,Petroleum Products,All
S12000023,2014,Count,GWh,3.233,Bioenergy & Wastes,Road Transport
S12000023,2011,Count,GWh,93.298,Petroleum Products,Road Transport
S12000023,2013,Count,GWh,2.787,Bioenergy & Wastes,Road Transport
S12000023,2016,Count,GWh,104.082,Petroleum Products,Road Transport
S12000023,2017,Count,GWh,194.416,All,Domestic
S12000023,2016,Count,GWh,21.096,Coal,All
S12000023,2016,Count,GWh,197.11,All,Domestic
S12000023,2010,Count,GWh,111.329,Petroleum Products,Agriculture
S12000023,2018,Count,GWh,197.39,All,Domestic
S12000023,2016,Count,GWh,134.114,Electricity,All
S12000023,2006,Count,GWh,117.137,Petroleum Products,Agriculture
S12000023,2006,Count,GWh,223.883,All,Domestic
S12000023,2017,Count,GWh,138.948,Electricity,All
S12000023,2018,Count,GWh,137.649,Electricity,All
S12000023,2013,Count,GWh,140.034,Electricity,All
S12000023,2012,Count,GWh,141.987,Electricity,All
S12000023,2011,Count,GWh,112.945,Petroleum Products,Agriculture
S12000023,2011,Count,GWh,203.397,All,Domestic
S12000023,2011,Count,GWh,141.964,Electricity,All
S12000023,2015,Count,GWh,141.741,Electricity,All
S12000023,2006,Count,GWh,59.72,Electricity,Industrial & Commercial
S12000023,2012,Count,GWh,239.066,All,Industrial & Commercial
S12000023,2008,Count,GWh,0.044,Bioenergy & Wastes,Commercial
S12000023,2009,Count,GWh,6.241,Coal,Public Sector
S12000023,2016,Count,GWh,127.636,Petroleum Products,Agriculture
S12000023,2019,Count,GWh,126.477,Petroleum Products,Agriculture
S12000023,2010,Count,GWh,229.571,All,Domestic
S12000023,2017,Count,GWh,126.403,Petroleum Products,Agriculture
S12000023,2005,Count,GWh,0.087,Bioenergy & Wastes,Commercial
S12000023,2019,Count,GWh,564.934,All,All
S12000023,2014,Count,GWh,144.135,Electricity,All
S12000023,2014,Count,GWh,82.232,Electricity,Domestic
S12000023,2009,Count,GWh,80.957,Electricity,Domestic
S12000023,2009,Count,GWh,110.424,Petroleum Products,Agriculture
S12000023,2007,Count,GWh,111.225,Petroleum Products,Agriculture
S12000023,2014,Count,GWh,115.942,Petroleum Products,Agriculture
S12000023,2008,Count,GWh,108.667,Petroleum Products,Agriculture
S12000023,2007,Count,GWh,0,Gas,Domestic
S12000023,2008,Count,GWh,84.003,Electricity,Domestic
S12000023,2015,Count,GWh,81.743,Electricity,Domestic
S12000023,2005,Count,GWh,123.028,Petroleum Products,Agriculture
S12000023,2005,Count,GWh,0.345,Bioenergy & Wastes,Industrial
S12000023,2006,Count,GWh,84.19,Electricity,Domestic
S12000023,2014,Count,GWh,61.903,Electricity,Industrial & Commercial
S12000023,2006,Count,GWh,9.174,Petroleum Products,Public Sector
S12000023,2019,Count,GWh,0,Gas,Domestic
S12000023,2006,Count,GWh,0,Gas,Domestic
S12000023,2006,Count,GWh,0,Coal,Rail
S12000023,2013,Count,GWh,238.532,All,Industrial & Commercial
S12000023,2008,Count,GWh,5.929,Coal,Public Sector
S12000023,2005,Count,GWh,0,Gas,Industrial
S12000023,2019,Count,GWh,263.284,All,Industrial & Commercial
S12000023,2018,Count,GWh,3.153,Bioenergy & Wastes,Commercial
S12000023,2015,Count,GWh,1.405,Bioenergy & Wastes,Commercial
S12000023,2006,Count,GWh,0,Gas,Commercial
S12000023,2017,Count,GWh,2.536,Bioenergy & Wastes,Commercial
S12000023,2011,Count,GWh,0,Petroleum Products,Rail
S12000023,2010,Count,GWh,0.008,Bioenergy & Wastes,Commercial
S12000023,2014,Count,GWh,0.396,Bioenergy & Wastes,Commercial
S12000023,2016,Count,GWh,1.547,Bioenergy & Wastes,Commercial
S12000023,2015,Count,GWh,248.519,All,Industrial & Commercial
S12000023,2009,Count,GWh,2.679,Bioenergy & Wastes,Road Transport
S12000023,2005,Count,GWh,280.644,All,Industrial & Commercial
S12000023,2007,Count,GWh,64.128,Electricity,Industrial & Commercial
